architecture,workload,phase,status,makespan,payload_bytes_per_cycle,p99,bank_utilization,rmw,hol,buffer_bits,switch_proxy_bits,run_dir
I_B16_modulo_flat_fifo,prefill,train,PASS,6414,25.5401,25,0.0249415,0,0,3325952,322560,runs/train-I_B16_modulo_flat_fifo-prefill-b31a10b95650849e
I_B16_modulo_flat_fifo,decode,train,PASS,3913,67.4992,43,0.0666837,0,132,3325952,322560,runs/train-I_B16_modulo_flat_fifo-decode-19507b2e8c6dd14f
I_B16_modulo_flat_fifo,convolution,train,PASS,2788,45.6192,343,0.04455,0,0,3325952,322560,runs/train-I_B16_modulo_flat_fifo-convolution-98c00c2b590b670d
I_B16_modulo_flat_fifo,transpose,train,PASS,165,197.398,24,0.192771,0,0,3325952,322560,runs/train-I_B16_modulo_flat_fifo-transpose-3af61a574c4b8a36
I_B16_modulo_flat_fifo,concurrent,train,PASS,13257,69.2038,768,0.0675818,0,0,3325952,322560,runs/train-I_B16_modulo_flat_fifo-concurrent-1909d29249593c99
I_B16_modulo_flat_fifo,embedding_11,train,PASS,168,196.923,22,0.213018,0,0,3325952,322560,runs/train-I_B16_modulo_flat_fifo-embedding_11-1f7a479ba0587c41
I_B16_modulo_flat_fifo,embedding_23,train,PASS,174,190.171,23,0.205714,0,0,3325952,322560,runs/train-I_B16_modulo_flat_fifo-embedding_23-d359dea5a26e1e25
I_B16_modulo_flat_fifo,embedding_37,train,PASS,170,194.62,23,0.210526,0,0,3325952,322560,runs/train-I_B16_modulo_flat_fifo-embedding_37-897d193b10304cde
I_B16_modulo_flat_fifo,embedding_53,train,PASS,174,190.171,24,0.205714,0,0,3325952,322560,runs/train-I_B16_modulo_flat_fifo-embedding_53-3c534322f90e9cc4
I_B16_modulo_flat_fifo,embedding_71,train,PASS,179,184.889,23,0.2,0,0,3325952,322560,runs/train-I_B16_modulo_flat_fifo-embedding_71-6010ee0d0d24ab1f
I_B16_modulo_flat_voq,gemm,train,PASS,3439,114.307,80,0.111628,0,0,3325952,322560,runs/train-I_B16_modulo_flat_voq-gemm-799a6935e8a3f64d
I_B16_modulo_flat_voq,gemm_tail,train,PASS,1641,54.8794,26,0.0535932,0,0,3325952,322560,runs/train-I_B16_modulo_flat_voq-gemm_tail-5813920ae5889a67
I_B16_modulo_flat_voq,prefill,train,PASS,6414,25.5401,25,0.0249415,0,0,3325952,322560,runs/train-I_B16_modulo_flat_voq-prefill-bcd0a3e944d1300e
I_B16_modulo_flat_voq,decode,train,PASS,3915,67.4648,43,0.0666496,0,0,3325952,322560,runs/train-I_B16_modulo_flat_voq-decode-4cbeefa8e3afe1fc
I_B16_modulo_flat_voq,convolution,train,PASS,2788,45.6192,343,0.04455,0,0,3325952,322560,runs/train-I_B16_modulo_flat_voq-convolution-f1883478178abdef
I_B16_modulo_flat_voq,transpose,train,PASS,165,197.398,24,0.192771,0,0,3325952,322560,runs/train-I_B16_modulo_flat_voq-transpose-c36170aeaa37f6a5
I_B16_modulo_flat_voq,concurrent,train,PASS,13257,69.2038,768,0.0675818,0,0,3325952,322560,runs/train-I_B16_modulo_flat_voq-concurrent-dffa13cd960bd7e1
I_B16_modulo_flat_voq,embedding_11,train,PASS,168,196.923,22,0.213018,0,0,3325952,322560,runs/train-I_B16_modulo_flat_voq-embedding_11-0c3256f802b2852a
I_B16_modulo_flat_voq,embedding_23,train,PASS,174,190.171,23,0.205714,0,0,3325952,322560,runs/train-I_B16_modulo_flat_voq-embedding_23-172c20398dd1f611
I_B16_modulo_flat_voq,embedding_37,train,PASS,170,194.62,23,0.210526,0,0,3325952,322560,runs/train-I_B16_modulo_flat_voq-embedding_37-86154ac583bc74d9
I_B16_modulo_flat_voq,embedding_53,train,PASS,174,190.171,24,0.205714,0,0,3325952,322560,runs/train-I_B16_modulo_flat_voq-embedding_53-80efa7b13d0fac4d
I_B16_modulo_flat_voq,embedding_71,train,PASS,179,184.889,23,0.2,0,0,3325952,322560,runs/train-I_B16_modulo_flat_voq-embedding_71-5fc3c20531673679
I_B16_modulo_hierarchical_fifo,gemm,train,PASS,3596,109.318,151,0.106756,0,3653,3719168,122880,runs/train-I_B16_modulo_hierarchical_fifo-gemm-3b1099c719a09fb4
I_B16_modulo_hierarchical_fifo,gemm_tail,train,PASS,1785,50.4546,137,0.0492721,0,0,3719168,122880,runs/train-I_B16_modulo_hierarchical_fifo-gemm_tail-06d38fa76a4431bb
I_B16_modulo_hierarchical_fifo,prefill,train,PASS,6780,24.1616,97,0.0235953,0,0,3719168,122880,runs/train-I_B16_modulo_hierarchical_fifo-prefill-aa4b8eeec6242d20
I_B16_modulo_hierarchical_fifo,decode,train,PASS,3997,66.081,84,0.0652826,0,188,3719168,122880,runs/train-I_B16_modulo_hierarchical_fifo-decode-af8b42989911cc69
I_B16_modulo_hierarchical_fifo,convolution,train,PASS,2992,42.5099,480,0.0415135,0,88,3719168,122880,runs/train-I_B16_modulo_hierarchical_fifo-convolution-ee10858fb8441d01
I_B16_modulo_hierarchical_fifo,transpose,train,PASS,186,175.23,37,0.171123,0,0,3719168,122880,runs/train-I_B16_modulo_hierarchical_fifo-transpose-81df72f9997ce0f5
I_B16_modulo_hierarchical_fifo,concurrent,train,PASS,14910,61.532,912,0.0600899,0,280,3719168,122880,runs/train-I_B16_modulo_hierarchical_fifo-concurrent-6a357f751ac34bba
I_B16_modulo_hierarchical_fifo,embedding_11,train,PASS,236,140.422,27,0.151899,0,0,3719168,122880,runs/train-I_B16_modulo_hierarchical_fifo-embedding_11-9454da818c726db0
I_B16_modulo_hierarchical_fifo,embedding_23,train,PASS,244,135.837,28,0.146939,0,0,3719168,122880,runs/train-I_B16_modulo_hierarchical_fifo-embedding_23-2445108adf955985
I_B16_modulo_hierarchical_fifo,embedding_37,train,PASS,243,136.393,28,0.147541,0,0,3719168,122880,runs/train-I_B16_modulo_hierarchical_fifo-embedding_37-7972ae01681839a2
I_B16_modulo_hierarchical_fifo,embedding_53,train,PASS,234,141.617,27,0.153191,0,0,3719168,122880,runs/train-I_B16_modulo_hierarchical_fifo-embedding_53-f71b44264733417a
I_B16_modulo_hierarchical_fifo,embedding_71,train,PASS,245,135.285,27,0.146341,0,0,3719168,122880,runs/train-I_B16_modulo_hierarchical_fifo-embedding_71-9ec2f7921fee0ee2
I_B16_modulo_hierarchical_voq,gemm,train,PASS,3596,109.318,159,0.106756,0,0,3719168,122880,runs/train-I_B16_modulo_hierarchical_voq-gemm-8ef4d14e61e0babd
I_B16_modulo_hierarchical_voq,gemm_tail,train,PASS,1785,50.4546,137,0.0492721,0,0,3719168,122880,runs/train-I_B16_modulo_hierarchical_voq-gemm_tail-316280155ee04f83
I_B16_modulo_hierarchical_voq,prefill,train,PASS,6780,24.1616,97,0.0235953,0,0,3719168,122880,runs/train-I_B16_modulo_hierarchical_voq-prefill-a1058abd6335af84
I_B16_modulo_hierarchical_voq,decode,train,PASS,3977,66.43,80,0.0656274,0,0,3719168,122880,runs/train-I_B16_modulo_hierarchical_voq-decode-9a0c175b6453cc19
I_B16_modulo_hierarchical_voq,convolution,train,PASS,2992,42.5099,480,0.0415135,0,0,3719168,122880,runs/train-I_B16_modulo_hierarchical_voq-convolution-4bf6c36d23d44bf9
I_B16_modulo_hierarchical_voq,transpose,train,PASS,186,175.23,37,0.171123,0,0,3719168,122880,runs/train-I_B16_modulo_hierarchical_voq-transpose-3c52ce66dab1c0a1
I_B16_modulo_hierarchical_voq,concurrent,train,PASS,14904,61.5568,912,0.0601141,0,0,3719168,122880,runs/train-I_B16_modulo_hierarchical_voq-concurrent-53651495308ddf3e
I_B16_modulo_hierarchical_voq,embedding_11,train,PASS,236,140.422,27,0.151899,0,0,3719168,122880,runs/train-I_B16_modulo_hierarchical_voq-embedding_11-d542361fd3e750a5
I_B16_modulo_hierarchical_voq,embedding_23,train,PASS,244,135.837,28,0.146939,0,0,3719168,122880,runs/train-I_B16_modulo_hierarchical_voq-embedding_23-e7112b78c9a20229
I_B16_modulo_hierarchical_voq,embedding_37,train,PASS,243,136.393,28,0.147541,0,0,3719168,122880,runs/train-I_B16_modulo_hierarchical_voq-embedding_37-7eba929161f6bb33
I_B16_modulo_hierarchical_voq,embedding_53,train,PASS,234,141.617,27,0.153191,0,0,3719168,122880,runs/train-I_B16_modulo_hierarchical_voq-embedding_53-9f021612b87aa6a1
I_B16_modulo_hierarchical_voq,embedding_71,train,PASS,245,135.285,27,0.146341,0,0,3719168,122880,runs/train-I_B16_modulo_hierarchical_voq-embedding_71-cf4605c7d3941db8
I_B16_xor_flat_fifo,gemm,train,PASS,3340,117.729,70,0.11497,0,300,3325952,322560,runs/train-I_B16_xor_flat_fifo-gemm-faff83a75f01f6a5
I_B16_xor_flat_fifo,gemm_tail,train,PASS,1642,54.846,26,0.0535606,0,0,3325952,322560,runs/train-I_B16_xor_flat_fifo-gemm_tail-d7b0d7e32ce123ae
I_B16_xor_flat_fifo,prefill,train,PASS,6415,25.5362,28,0.0249377,0,0,3325952,322560,runs/train-I_B16_xor_flat_fifo-prefill-a9ba21f0917c16bf
I_B16_xor_flat_fifo,decode,train,PASS,3887,67.9506,39,0.0671296,0,9,3325952,322560,runs/train-I_B16_xor_flat_fifo-decode-129f22e5a10b78ba
I_B16_xor_flat_fifo,convolution,train,PASS,2787,45.6356,343,0.044566,0,0,3325952,322560,runs/train-I_B16_xor_flat_fifo-convolution-c979d03a76ca5ad6
I_B16_xor_flat_fifo,transpose,train,PASS,165,197.398,24,0.192771,0,0,3325952,322560,runs/train-I_B16_xor_flat_fifo-transpose-f7e15be12172b71e
I_B16_xor_flat_fifo,concurrent,train,PASS,13244,69.2717,768,0.0676482,0,0,3325952,322560,runs/train-I_B16_xor_flat_fifo-concurrent-cea55b65731b8222
I_B16_xor_flat_fifo,embedding_11,train,PASS,166,199.281,22,0.215569,0,0,3325952,322560,runs/train-I_B16_xor_flat_fifo-embedding_11-9e96abec7c8afad7
I_B16_xor_flat_fifo,embedding_23,train,PASS,171,193.488,23,0.209302,0,0,3325952,322560,runs/train-I_B16_xor_flat_fifo-embedding_23-bd13cf61a0661ad6
I_B16_xor_flat_fifo,embedding_37,train,PASS,170,194.62,23,0.210526,0,0,3325952,322560,runs/train-I_B16_xor_flat_fifo-embedding_37-147ebaf756175c6f
I_B16_xor_flat_fifo,embedding_53,train,PASS,167,198.095,22,0.214286,0,0,3325952,322560,runs/train-I_B16_xor_flat_fifo-embedding_53-233fcd82ee5203a1
I_B16_xor_flat_fifo,embedding_71,train,PASS,174,190.171,22,0.205714,0,0,3325952,322560,runs/train-I_B16_xor_flat_fifo-embedding_71-a26f72dab0391b81
I_B16_xor_flat_voq,gemm,train,PASS,3345,117.518,73,0.114764,0,0,3325952,322560,runs/train-I_B16_xor_flat_voq-gemm-dcf72f98e8dc06b0
I_B16_xor_flat_voq,gemm_tail,train,PASS,1642,54.846,26,0.0535606,0,0,3325952,322560,runs/train-I_B16_xor_flat_voq-gemm_tail-1d57c89662dba35f
I_B16_xor_flat_voq,prefill,train,PASS,6415,25.5362,28,0.0249377,0,0,3325952,322560,runs/train-I_B16_xor_flat_voq-prefill-d11791b5885f2ebd
I_B16_xor_flat_voq,decode,train,PASS,3887,67.9506,39,0.0671296,0,0,3325952,322560,runs/train-I_B16_xor_flat_voq-decode-2cd4505e10ddebec
I_B16_xor_flat_voq,convolution,train,PASS,2787,45.6356,343,0.044566,0,0,3325952,322560,runs/train-I_B16_xor_flat_voq-convolution-009b3c3e08b57e61
I_B16_xor_flat_voq,transpose,train,PASS,165,197.398,24,0.192771,0,0,3325952,322560,runs/train-I_B16_xor_flat_voq-transpose-9c531c4e0b5103ec
I_B16_xor_flat_voq,concurrent,train,PASS,13244,69.2717,768,0.0676482,0,0,3325952,322560,runs/train-I_B16_xor_flat_voq-concurrent-7863439164a89704
I_B16_xor_flat_voq,embedding_11,train,PASS,166,199.281,22,0.215569,0,0,3325952,322560,runs/train-I_B16_xor_flat_voq-embedding_11-362f118aed3fb2b3
I_B16_xor_flat_voq,embedding_23,train,PASS,171,193.488,23,0.209302,0,0,3325952,322560,runs/train-I_B16_xor_flat_voq-embedding_23-eba43a25bde183f2
I_B16_xor_flat_voq,embedding_37,train,PASS,170,194.62,23,0.210526,0,0,3325952,322560,runs/train-I_B16_xor_flat_voq-embedding_37-e2a8234bafed7fcc
I_B16_xor_flat_voq,embedding_53,train,PASS,167,198.095,22,0.214286,0,0,3325952,322560,runs/train-I_B16_xor_flat_voq-embedding_53-f9272e67219cfdb6
I_B16_xor_flat_voq,embedding_71,train,PASS,174,190.171,22,0.205714,0,0,3325952,322560,runs/train-I_B16_xor_flat_voq-embedding_71-0ef74b18df45ea58
I_B16_xor_hierarchical_fifo,gemm,train,PASS,3533,111.267,142,0.108659,0,994,3719168,122880,runs/train-I_B16_xor_hierarchical_fifo-gemm-b946c19aa9d950fd
I_B16_xor_hierarchical_fifo,gemm_tail,train,PASS,1793,50.2297,135,0.0490524,0,0,3719168,122880,runs/train-I_B16_xor_hierarchical_fifo-gemm_tail-351bfd1d6d626466
I_B16_xor_hierarchical_fifo,prefill,train,PASS,6725,24.3592,99,0.0237883,0,0,3719168,122880,runs/train-I_B16_xor_hierarchical_fifo-prefill-54550ab28ab7b563
I_B16_xor_hierarchical_fifo,decode,train,PASS,3979,66.3799,96,0.0655779,0,314,3719168,122880,runs/train-I_B16_xor_hierarchical_fifo-decode-2b14ee3413eb1926
I_B16_xor_hierarchical_fifo,convolution,train,PASS,2959,42.9838,474,0.0419764,0,64,3719168,122880,runs/train-I_B16_xor_hierarchical_fifo-convolution-fab30da6b7e686b2
I_B16_xor_hierarchical_fifo,transpose,train,PASS,186,175.23,37,0.171123,0,0,3719168,122880,runs/train-I_B16_xor_hierarchical_fifo-transpose-7d5162f0ebcef60d
I_B16_xor_hierarchical_fifo,concurrent,train,PASS,14885,61.6354,918,0.0601908,0,236,3719168,122880,runs/train-I_B16_xor_hierarchical_fifo-concurrent-5a04a8afcd662ba8
I_B16_xor_hierarchical_fifo,embedding_11,train,PASS,231,143.448,27,0.155172,0,0,3719168,122880,runs/train-I_B16_xor_hierarchical_fifo-embedding_11-264bb14a54762a4e
I_B16_xor_hierarchical_fifo,embedding_23,train,PASS,236,140.422,26,0.151899,0,0,3719168,122880,runs/train-I_B16_xor_hierarchical_fifo-embedding_23-0dd12afb79d76c4f
I_B16_xor_hierarchical_fifo,embedding_37,train,PASS,231,143.448,27,0.155172,0,0,3719168,122880,runs/train-I_B16_xor_hierarchical_fifo-embedding_37-1edaf8fc079641cf
I_B16_xor_hierarchical_fifo,embedding_53,train,PASS,231,143.448,27,0.155172,0,0,3719168,122880,runs/train-I_B16_xor_hierarchical_fifo-embedding_53-fdb5e2a8e6adc19c
I_B16_xor_hierarchical_fifo,embedding_71,train,PASS,233,142.222,26,0.153846,0,0,3719168,122880,runs/train-I_B16_xor_hierarchical_fifo-embedding_71-c495f70914e8d570
I_B16_xor_hierarchical_voq,gemm,train,PASS,3521,111.646,131,0.109029,0,0,3719168,122880,runs/train-I_B16_xor_hierarchical_voq-gemm-2e6bbde591f99220
I_B16_xor_hierarchical_voq,gemm_tail,train,PASS,1793,50.2297,135,0.0490524,0,0,3719168,122880,runs/train-I_B16_xor_hierarchical_voq-gemm_tail-2e9e48763fea0e84
I_B16_xor_hierarchical_voq,prefill,train,PASS,6725,24.3592,99,0.0237883,0,0,3719168,122880,runs/train-I_B16_xor_hierarchical_voq-prefill-3bfa55f84cf49ec7
I_B16_xor_hierarchical_voq,decode,train,PASS,3991,66.1804,98,0.0653808,0,0,3719168,122880,runs/train-I_B16_xor_hierarchical_voq-decode-17ac40b05b405640
I_B16_xor_hierarchical_voq,convolution,train,PASS,2959,42.9838,474,0.0419764,0,0,3719168,122880,runs/train-I_B16_xor_hierarchical_voq-convolution-502a106d6d76475b
I_B16_xor_hierarchical_voq,transpose,train,PASS,186,175.23,37,0.171123,0,0,3719168,122880,runs/train-I_B16_xor_hierarchical_voq-transpose-d3e22d2222a661a7
I_B16_xor_hierarchical_voq,concurrent,train,PASS,14885,61.6354,918,0.0601908,0,0,3719168,122880,runs/train-I_B16_xor_hierarchical_voq-concurrent-903a5e037cb5a6dd
I_B16_xor_hierarchical_voq,embedding_11,train,PASS,231,143.448,27,0.155172,0,0,3719168,122880,runs/train-I_B16_xor_hierarchical_voq-embedding_11-e7670a0b38dbe5af
I_B16_xor_hierarchical_voq,embedding_23,train,PASS,236,140.422,26,0.151899,0,0,3719168,122880,runs/train-I_B16_xor_hierarchical_voq-embedding_23-6dff62045418fdcd
I_B16_xor_hierarchical_voq,embedding_37,train,PASS,231,143.448,27,0.155172,0,0,3719168,122880,runs/train-I_B16_xor_hierarchical_voq-embedding_37-f42d329eb4cbc8d6
I_B16_xor_hierarchical_voq,embedding_53,train,PASS,231,143.448,27,0.155172,0,0,3719168,122880,runs/train-I_B16_xor_hierarchical_voq-embedding_53-74df06bdd9c0ee60
I_B16_xor_hierarchical_voq,embedding_71,train,PASS,233,142.222,26,0.153846,0,0,3719168,122880,runs/train-I_B16_xor_hierarchical_voq-embedding_71-71144bf1d801af7d
LOCAL_XOR_H,gemm,train,PASS,4448,88.383,540,0.0863115,0,0,4259840,253952,runs/train-LOCAL_XOR_H-gemm-741b69dcf8cef58b
LOCAL_XOR_H,gemm_tail,train,PASS,1662,54.1864,43,0.0529164,0,0,4259840,253952,runs/train-LOCAL_XOR_H-gemm_tail-811c5830b8380455
LOCAL_XOR_H,prefill,train,PASS,6659,24.6006,106,0.024024,0,0,4259840,253952,runs/train-LOCAL_XOR_H-prefill-88c4e08e0858660a
LOCAL_XOR_H,decode,train,PASS,3972,66.4969,91,0.06519,0,0,4259840,253952,runs/train-LOCAL_XOR_H-decode-f6f50c7cd7c9dbfd
LOCAL_XOR_H,convolution,train,PASS,2854,44.5646,380,0.0435201,0,0,4259840,253952,runs/train-LOCAL_XOR_H-convolution-df3a6da3916d6651
LOCAL_XOR_H,transpose,train,PASS,166,197.398,21,0.192771,0,0,4259840,253952,runs/train-LOCAL_XOR_H-transpose-70af0221d629408c
LOCAL_XOR_H,concurrent,train,PASS,15341,59.8034,960,0.0584018,0,0,4259840,253952,runs/train-LOCAL_XOR_H-concurrent-851f007206a43f12
LOCAL_XOR_H,embedding_11,train,PASS,202,163.941,22,0.167488,0,0,4259840,253952,runs/train-LOCAL_XOR_H-embedding_11-bad616622475dd83
LOCAL_XOR_H,embedding_23,train,PASS,203,163.137,20,0.166667,0,0,4259840,253952,runs/train-LOCAL_XOR_H-embedding_23-c5b4ab3b382532e4
LOCAL_XOR_H,embedding_37,train,PASS,203,163.137,19,0.166667,0,0,4259840,253952,runs/train-LOCAL_XOR_H-embedding_37-0617a0a74de71e2a
LOCAL_XOR_H,embedding_53,train,PASS,207,160,21,0.163462,0,0,4259840,253952,runs/train-LOCAL_XOR_H-embedding_53-49e6005bec60e89b
LOCAL_XOR_H,embedding_71,train,PASS,203,163.137,21,0.166667,0,0,4259840,253952,runs/train-LOCAL_XOR_H-embedding_71-58aa10a7754ff46e
REGION,gemm,train,PASS,3513,111.9,168,0.109277,0,0,3866624,825344,runs/train-REGION-gemm-fbebef05b4037815
REGION,gemm_tail,train,PASS,1639,54.9463,25,0.0536585,0,0,3866624,825344,runs/train-REGION-gemm_tail-48f0195129abc47d
REGION,prefill,train,PASS,6372,25.7085,10,0.0251059,0,0,3866624,825344,runs/train-REGION-prefill-0a8367bd792f3236
REGION,decode,train,PASS,3872,68.2138,18,0.0668732,0,0,3866624,825344,runs/train-REGION-decode-e4bc4dd23ec9af01
REGION,convolution,train,PASS,2742,46.3843,307,0.0452971,0,0,3866624,825344,runs/train-REGION-convolution-a6bb780fcfb598ce
REGION,transpose,train,PASS,145,224.438,10,0.219178,0,0,3866624,825344,runs/train-REGION-transpose-97d5cf933d621838
REGION,concurrent,train,PASS,13343,68.7578,838,0.0671463,0,0,3866624,825344,runs/train-REGION-concurrent-5405fd44edc0f24e
REGION,embedding_11,train,PASS,149,221.867,17,0.226667,0,0,3866624,825344,runs/train-REGION-embedding_11-0da48f3d8e941d9b
REGION,embedding_23,train,PASS,147,224.865,16,0.22973,0,0,3866624,825344,runs/train-REGION-embedding_23-2e6e606f03064cec
REGION,embedding_37,train,PASS,146,226.395,17,0.231293,0,0,3866624,825344,runs/train-REGION-embedding_37-3a6da45ee488372b
REGION,embedding_53,train,PASS,153,216.104,18,0.220779,0,0,3866624,825344,runs/train-REGION-embedding_53-53fa33984831bc47
REGION,embedding_71,train,PASS,149,221.867,17,0.226667,0,0,3866624,825344,runs/train-REGION-embedding_71-f588db34636dba93
DUAL,gemm,train,PASS,3412,115.211,131,0.0562555,0,0,3055616,132608,runs/train-DUAL-gemm-4c91485596fb0b0a
DUAL,gemm_tail,train,PASS,1642,54.846,25,0.0267803,0,0,3055616,132608,runs/train-DUAL-gemm_tail-42fc8efe8c00e023
DUAL,prefill,train,PASS,6372,25.7085,10,0.012553,0,0,3055616,132608,runs/train-DUAL-prefill-73a60d28bdc32a1e
DUAL,decode,train,PASS,3877,68.1258,15,0.0341671,0,0,3055616,132608,runs/train-DUAL-decode-b20a8f3fdd23a211
DUAL,convolution,train,PASS,2769,45.9321,322,0.026083,0,0,3055616,132608,runs/train-DUAL-convolution-0a5bee8adc340338
DUAL,transpose,train,PASS,185,176.172,36,0.172043,0,0,3055616,132608,runs/train-DUAL-transpose-6ef54fc1a3d0d82c
DUAL,concurrent,train,PASS,13249,69.2456,771,0.0483019,0,0,3055616,132608,runs/train-DUAL-concurrent-4dd4fddbd63b2209
DUAL,embedding_11,train,PASS,158,209.308,22,0.125786,0,0,3055616,132608,runs/train-DUAL-embedding_11-79748995d898f60b
DUAL,embedding_23,train,PASS,159,208,22,0.125,0,0,3055616,132608,runs/train-DUAL-embedding_23-6a031d9693868fce
DUAL,embedding_37,train,PASS,164,201.697,23,0.121212,0,0,3055616,132608,runs/train-DUAL-embedding_37-ddabaaadf8c7bd7d
DUAL,embedding_53,train,PASS,161,205.432,22,0.123457,0,0,3055616,132608,runs/train-DUAL-embedding_53-d63c6904116d6523
DUAL,embedding_71,train,PASS,165,200.482,23,0.120482,0,0,3055616,132608,runs/train-DUAL-embedding_71-2abf6ab41f1c5838
ECC_QUARTER,gemm,train,PASS,6727,58.4447,2714,0.0570749,0,0,3866624,825344,runs/train-ECC_QUARTER-gemm-af329c35bab8b6fe
ECC_QUARTER,gemm_tail,train,PASS,2177,41.3737,377,0.040404,0,0,3866624,825344,runs/train-ECC_QUARTER-gemm_tail-5086dcc4197dc18b
ECC_QUARTER,prefill,train,PASS,6417,25.5282,20,0.0249299,0,0,3866624,825344,runs/train-ECC_QUARTER-prefill-c11e28de487b4fc5
ECC_QUARTER,decode,train,PASS,3946,66.9349,75,0.0656195,0,0,3866624,825344,runs/train-ECC_QUARTER-decode-affa5c47eea2a344
ECC_QUARTER,convolution,train,PASS,2942,43.2321,436,0.0422188,0,0,3866624,825344,runs/train-ECC_QUARTER-convolution-65cbc5a14dadb9ef
ECC_QUARTER,transpose,train,PASS,218,149.626,46,0.146119,0,0,3866624,825344,runs/train-ECC_QUARTER-transpose-694bffb53a6063f1
ECC_QUARTER,concurrent,train,PASS,17420,52.6666,1224,0.0514322,0,0,3866624,825344,runs/train-ECC_QUARTER-concurrent-014fc2c7fa3cf290
ECC_QUARTER,embedding_11,train,PASS,198,167.236,31,0.170854,0,0,3866624,825344,runs/train-ECC_QUARTER-embedding_11-fb654628a1e4c1c5
ECC_QUARTER,embedding_23,train,PASS,198,167.236,25,0.170854,0,0,3866624,825344,runs/train-ECC_QUARTER-embedding_23-04e4379114ff9b7e
ECC_QUARTER,embedding_37,train,PASS,212,156.244,28,0.159624,0,0,3866624,825344,runs/train-ECC_QUARTER-embedding_37-2e9e628aca808483
ECC_QUARTER,embedding_53,train,PASS,201,164.752,25,0.168317,0,0,3866624,825344,runs/train-ECC_QUARTER-embedding_53-06fc5c0b794c219a
ECC_QUARTER,embedding_71,train,PASS,205,161.553,38,0.165049,0,0,3866624,825344,runs/train-ECC_QUARTER-embedding_71-8267c5cf5bea7287
C0,gemm,holdout,PASS,7714,57.3387,225,0.0746598,0,0,3866624,825344,runs/holdout-C0-gemm-37b61b634f006093
C0,gemm_tail,holdout,PASS,1718,40.5073,174,0.0570099,0,0,3866624,825344,runs/holdout-C0-gemm_tail-e06510aa690b53cc
C0,prefill,holdout,PASS,14003,49.138,14,0.0479863,0,0,3866624,825344,runs/holdout-C0-prefill-51246c56102ee5b3
C0,decode,holdout,PASS,10389,76.0855,64,0.0744947,0,0,3866624,825344,runs/holdout-C0-decode-6538182961f46363
C0,convolution,holdout,PASS,5463,53.0366,334,0.0517936,0,0,3866624,825344,runs/holdout-C0-convolution-b9e0158704a74908
C0,transpose,holdout,PASS,297,164.94,12,0.161074,0,0,3866624,825344,runs/holdout-C0-transpose-a4de374196b55d0a
C0,concurrent,holdout,PASS,16734,55.1314,768,0.062444,0,0,3866624,825344,runs/holdout-C0-concurrent-bb132fc2b5f8da4c
C0,embedding_101,holdout,PASS,202,245.911,15,0.251232,0,0,3866624,825344,runs/holdout-C0-embedding_101-dec914c568408fc0
C0,embedding_127,holdout,PASS,203,244.706,15,0.25,0,0,3866624,825344,runs/holdout-C0-embedding_127-4d0bfc3e213558f2
C0,embedding_149,holdout,PASS,196,253.401,14,0.258883,0,0,3866624,825344,runs/holdout-C0-embedding_149-68236db235ccbd64
C0,embedding_173,holdout,PASS,204,243.512,16,0.24878,0,0,3866624,825344,runs/holdout-C0-embedding_173-cbe5052412fd6445
C0,embedding_199,holdout,PASS,200,248.358,14,0.253731,0,0,3866624,825344,runs/holdout-C0-embedding_199-0233e693f412e3c8
B32_G32_xor0,gemm,holdout,PASS,7715,57.3313,198,0.0746501,0,0,3866624,825344,runs/holdout-B32_G32_xor0-gemm-f217eeca150f1ddf
B32_G32_xor0,gemm_tail,holdout,PASS,1718,40.5073,174,0.0570099,0,0,3866624,825344,runs/holdout-B32_G32_xor0-gemm_tail-0dadbdb4944885de
B32_G32_xor0,prefill,holdout,PASS,14029,49.0504,14,0.0479008,0,0,3866624,825344,runs/holdout-B32_G32_xor0-prefill-87e244ed237e9e48
B32_G32_xor0,decode,holdout,PASS,10389,76.0855,64,0.0744947,0,0,3866624,825344,runs/holdout-B32_G32_xor0-decode-9257e4a5f68a82cc
B32_G32_xor0,convolution,holdout,PASS,5466,53.0075,332,0.0517651,0,0,3866624,825344,runs/holdout-B32_G32_xor0-convolution-1dcbadc2266b0228
B32_G32_xor0,transpose,holdout,PASS,291,168.329,10,0.164384,0,0,3866624,825344,runs/holdout-B32_G32_xor0-transpose-cde048dc54b10216
B32_G32_xor0,concurrent,holdout,PASS,16740,55.1116,768,0.0624216,0,0,3866624,825344,runs/holdout-B32_G32_xor0-concurrent-f45691cb3ef3605a
B32_G32_xor0,embedding_101,holdout,PASS,199,249.6,15,0.255,0,0,3866624,825344,runs/holdout-B32_G32_xor0-embedding_101-24c97e24f5b24666
B32_G32_xor0,embedding_127,holdout,PASS,198,250.854,14,0.256281,0,0,3866624,825344,runs/holdout-B32_G32_xor0-embedding_127-d704efcaeb36d4c7
B32_G32_xor0,embedding_149,holdout,PASS,198,250.854,14,0.256281,0,0,3866624,825344,runs/holdout-B32_G32_xor0-embedding_149-84d75eb1392fbce7
B32_G32_xor0,embedding_173,holdout,PASS,204,243.512,17,0.24878,0,0,3866624,825344,runs/holdout-B32_G32_xor0-embedding_173-8510aa975723d8f3
B32_G32_xor0,embedding_199,holdout,PASS,198,250.854,14,0.256281,0,0,3866624,825344,runs/holdout-B32_G32_xor0-embedding_199-5744007e16c44b99
